ProductID,ProductName,Category,Brand,Cost_Price
PROD-4168,Blue Diamond Almonds,Grocery & Gourmet Food,Blue Diamond,12.59
PROD-1597,Dune,Books & Media,Frank Herbert,7.38
PROD-3586,Garmin Forerunner 245,Sports & Fitness,Garmin,255.75
PROD-3431,iRobot Roomba j7+,Home & Kitchen,iRobot,557.38
PROD-4942,Theragun Pro G4,Sports & Fitness,Therabody,510.87
PROD-9739,Ninja Professional Blender,Home & Kitchen,Ninja,76.95
PROD-3135,Cards Against Humanity,Toys & Games,Cards Against Humanity,23.18
PROD-8007,iRobot Roomba j7+,Home & Kitchen,IROBOT,590.55
PROD-8250,LEGO Star Wars Millennium Falcon,Toys & Games,LEGO,140.5
PROD-7732,Theragun Pro G4,Sports & Fitness,Therabody,474.3
PROD-7516,Milwaukee M18 Fuel Impact Driver,Tools & Home Improvement,Milwaukee,143.9
PROD-7671,Blue Diamond Almonds,Grocery & Gourmet Food,Blue Diamond,13.26
PROD-7641,Crocs Classic Clogs,Clothing & Fashion,Crocs,24.21
PROD-5322,Lavazza Super Crema Whole Bean Coffee,Grocery & Gourmet Food,Lavazza,23.07
PROD-9546,Philips Hue White & Color Ambiance,Tools & Home Improvement,Philips,62.71
PROD-1956,Rocketbook Smart Reusable Notebook,Office Products,Rocketbook,25.93
PROD-8450,Epson EcoTank ET-2800,Office Products,Epson,199.53
PROD-2297,Carhartt Men's K87 Pocket T-Shirt,Clothing & Fashion,Carhartt,9.77
PROD-8799,Neutrogena Hydro Boost Water Gel,Health & Personal Care,Neutrogena,13.87
PROD-3363,Kind Bars Dark Chocolate Nuts & Sea Salt,Grocery & Gourmet Food,KIND,16.3
PROD-6585,Waterpik Aquarius Water Flosser,Health & Personal Care,Waterpik,54.0
PROD-4382,Logitech C920x HD Pro Webcam,Office Products,Logitech,46.72
PROD-8877,Peloton Bike+,Sports & Fitness,Peloton,1993.72
PROD-7619,Herman Miller Aeron Chair,Office Products,Herman Miller,1155.9
PROD-8956,August Wi-Fi Smart Lock,Tools & Home Improvement,August,146.82
PROD-6397,Epson EcoTank ET-2800,Office Products,Epson,198.44
PROD-7188,Catan Board Game,Toys & Games,Catan Studio,39.37
PROD-3088,Logitech MX Master 3S Mouse,Electronics,Logitech,87.32
PROD-5006,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,150.39
PROD-6356,Steelcase Series 1 Chair,Office Products,Steelcase,391.58
PROD-8746,Hasbro Connect 4,Toys & Games,Hasbro,8.55
PROD-1628,Nike Air Force 1,Clothing & Fashion,Nike,61.11
PROD-1553,Waterpik Aquarius Water Flosser,Health & Personal Care,Waterpik,56.55
PROD-3233,Iron Gym Total Upper Body Workout Bar,Sports & Fitness,Iron Gym,24.42
PROD-9020,Lavazza Super Crema Whole Bean Coffee,Grocery & Gourmet Food,Lavazza,22.37
PROD-5456,The Midnight Library,Books & Media,Matt Haig,11.97
PROD-6571,DEWALT 20V Max Cordless Drill,Tools & Home Improvement,DEWALT,110.59
PROD-6223,Ray-Ban Classic Wayfarer Sunglasses,Clothing & Fashion,Ray-Ban,64.12
PROD-1603,Blue Yeti USB Microphone,Office Products,Blue,87.89
PROD-8730,Garmin Forerunner 245,Sports & Fitness,Garmin,236.78
PROD-6113,Garmin Forerunner 245,Sports & Fitness,Garmin,230.08
PROD-9503,Garmin Forerunner 245,Sports & Fitness,Garmin,237.25
PROD-8831,Iron Gym Total Upper Body Workout Bar,Sports & Fitness,Iron Gym,26.56
PROD-2954,BIC Round Stic Xtra Life Ball Pen,Office Products,BIC,4.75
PROD-7506,Mattel Games UNO,Toys & Games,Mattel,4.38
PROD-8290,Theragun Pro G4,Sports & Fitness,Therabody,498.2
PROD-1299,Ray-Ban Classic Wayfarer Sunglasses,Clothing & Fashion,Ray-Ban,82.84
PROD-8485,Kind Bars Dark Chocolate Nuts & Sea Salt,Grocery & Gourmet Food,KIND,16.87
PROD-9243,Braun Series 7 Electric Razor,Health & Personal Care,Braun,116.84
PROD-3367,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,149.46
PROD-4674,Black+Decker 20V Max Pivot Vac,Tools & Home Improvement,Black+Decker,60.46
PROD-6593,Vital Proteins Collagen Peptides,Health & Personal Care,Vital Proteins,21.99
PROD-1359,Neutrogena Hydro Boost Water Gel,Health & Personal Care,Neutrogena,15.5
PROD-4212,Nerf Elite 2.0 Commander RD-6,Toys & Games,Nerf,10.56
PROD-9411,KitchenAid Artisan Series Mixer,Home & Kitchen,KitchenAid,362.85
PROD-8129,Brita Water Filter Pitcher,Home & Kitchen,Brita,15.17
PROD-2424,The Midnight Library,Books & Media,Matt Haig,11.57
PROD-9159,Clif Bar Energy Bars 12-Pack,Grocery & Gourmet Food,Clif Bar,13.86
PROD-9110,Shark NV352 Navigator Lift-Away,Home & Kitchen,Shark,165.0
PROD-1044,Crocs Classic Clogs,Clothing & Fashion,Crocs,21.71
PROD-3059,iPhone 15 Pro,Electronics,Apple,832.29
PROD-7725,Vicks DayQuil/NyQuil Combo Pack,Health & Personal Care,Vicks,14.43
PROD-7857,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,91.59
PROD-6345,Hanes Men's ComfortSoft T-Shirt 6-Pack,Clothing & Fashion,Hanes,8.2
PROD-1497,Logitech MX Master 3S Mouse,Electronics,Logitech,84.14
PROD-6583,Nest Learning Thermostat,Tools & Home Improvement,Google,170.66
PROD-9607,Mattel Games UNO,Toys & Games,Mattel,4.26
PROD-1913,Braun Series 7 Electric Razor,Health & Personal Care,Braun,122.38
PROD-5554,MacBook Air M2,Electronics,Apple,987.63
PROD-9723,Milwaukee M18 Fuel Impact Driver,Tools & Home Improvement,Milwaukee,139.82
PROD-8835,Dune,Books & Media,Frank Herbert,8.68
PROD-4266,Huy Fong Sriracha Hot Chili Sauce,Grocery & Gourmet Food,Huy Fong,8.01
PROD-6414,Nike Air Force 1,Clothing & Fashion,Nike,48.07
PROD-1248,HP OfficeJet Pro 8025e,Office Products,HP,158.16
PROD-3025,KitchenAid Artisan Series Mixer,Home & Kitchen,KitchenAid,319.76
PROD-2649,Brita Water Filter Pitcher,Home & Kitchen,Brita,14.79
PROD-3209,BIC Round Stic Xtra Life Ball Pen,Office Products,BIC,4.77
PROD-2636,Quaker Oats Old Fashioned 2-Pack,Grocery & Gourmet Food,Quaker,11.17
PROD-3060,Peloton Bike+,Sports & Fitness,Peloton,2041.53
PROD-2992,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,38.21
PROD-7934,Neutrogena Hydro Boost Water Gel,Health & Personal Care,Neutrogena,15.4
PROD-7547,Brita Water Filter Pitcher,Home & Kitchen,Brita,14.67
PROD-2825,Pyrex Glass Measuring Cup Set,Home & Kitchen,Pyrex,18.33
PROD-9839,Samsung 980 Pro SSD 1TB,Electronics,Samsung,103.08
PROD-3332,Neutrogena Hydro Boost Water Gel,Health & Personal Care,Neutrogena,14.13
PROD-6031,Steelcase Series 1 Chair,Office Products,Steelcase,369.02
PROD-3079,Bowflex SelectTech 552 Dumbbells,Sports & Fitness,Bowflex,370.08
PROD-3245,Lodge Cast Iron Skillet,Home & Kitchen,Lodge,20.5
PROD-8612,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,34.29
PROD-4995,Columbia Men's Watertight II Jacket,Clothing & Fashion,Columbia,45.08
PROD-2560,Wyze Cam v3,Electronics,Wyze,30.92
PROD-3368,Nike Air Force 1,Clothing & Fashion,Nike,62.73
PROD-3618,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,95.01
PROD-3159,Anker 737 Power Bank,Electronics,Anker,134.32
PROD-4495,Instant Pot Duo 7-in-1,Home & Kitchen,Instant Pot,64.66
PROD-8150,Waterpik Aquarius Water Flosser,Health & Personal Care,Waterpik,54.11
PROD-8458,Dune,Books & Media,Frank Herbert,8.1
PROD-3785,Philips Hue White & Color Ambiance,Tools & Home Improvement,Philips,69.99
PROD-2650,Shark NV352 Navigator Lift-Away,Home & Kitchen,Shark,149.39
PROD-5848,Philips Hu3 Whit3 & Color Ambi4nc3,Tools & Home Improvement,Philips,65.83
PROD-9794,Vital Proteins Collagen Peptides,Health & Personal Care,Vital Proteins,20.13
PROD-2750,Bowflex SelectTech 552 Dumbbells,Sports & Fitness,Bowflex,298.06
PROD-1626,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,160.06
PROD-9808,Ninja Professional Blender,Home & Kitchen,Ninja,78.16
PROD-9152,Garmin Forerunner 245,Sports & Fitness,Garmin,240.61
PROD-2917,Black+Decker 20V Max Pivot Vac,Tools & Home Improvement,Black+Decker,61.32
PROD-7768,Dune,Books & Media,Frank Herbert,7.97
PROD-7226,Iron Gym Total Upper Body Workout Bar,Sports & Fitness,Iron Gym,22.1
PROD-6663,Resistance Band Set,Sports & Fitness,FitBeast,19.81
PROD-7053,The Psychology of Money,Books & Media,Morgan Housel,12.79
PROD-9106,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,148.25
PROD-8629,Dell XPS 13 Laptop,Electronics,dell,939.67
PROD-2609,Post-it Super Sticky Notes,Office Products,3M,10.45
PROD-7583,Philips Sonicare ProtectiveClean 5100,Health & Personal Care,Philips,68.41
PROD-6255,Where the Crawdads Sing,Books & Media,Delia Owens,9.95
PROD-2414,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,31.16
PROD-7612,Shark NV352 Navigator Lift-Away,Home & Kitchen,Shark,152.57
PROD-2035,Mattel Games UNO,Toys & Games,Mattel,4.64
PROD-9992,Ticket to Ride Board Game,Toys & Games,Days of Wonder,32.82
PROD-8748,Kind Bars Dark Chocolate Nuts & Sea Salt,Grocery & Gourmet Food,KIND,18.25
PROD-1101,Quaker Oats Old Fashioned 2-Pack,Grocery & Gourmet Food,Quaker,11.53
PROD-6167,Steelcase Series 1 Chair,Office Products,Steelcase,347.02
PROD-8256,Logitech C920x HD Pro Webcam,Office Products,Logitech,50.67
PROD-2972,Shark NV352 Navigator Lift-Away,Home & Kitchen,Shark,141.62
PROD-2455,Samsung 980 Pro SSD 1TB,Electronics,Samsung,110.57
PROD-4939,Where the Crawdads Sing,Books & Media,Delia Owens,8.29
PROD-7669,Gaiam Yoga Mat,Sports & Fitness,Gaiam,25.3
PROD-4859,Squishmallows 12-inch Plush,Toys & Games,Kellytoy,15.72
PROD-6242,Squishmallows 12-inch Plush,Toys & Games,Kellytoy,14.83
PROD-7295,Bowflex SelectTech 552 Dumbbells,Sports & Fitness,Bowflex,323.63
PROD-6710,Epson EcoTank ET-2800,Office Products,Epson,169.81
PROD-9339,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,34.81
PROD-5416,HP OfficeJet Pro 8025e,Office Products,HP,141.43
PROD-1922,Oral-B Pro 1000 Electric Toothbrush,Health & Personal Care,Oral-B,37.3
PROD-6603,Peloton Bike+,Sports & Fitness,PELOTON,1896.69
PROD-4173,Gorilla Glue 2-Pack,Tools & Home Improvement,Gorilla,6.24
PROD-7439,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,136.14
PROD-7449,Hasbro Connect 4,Toys & Games,Hasbro,8.14
PROD-4977,Cuisinart 14-Cup Food Processor,Home & Kitchen,Cuisinart,168.35
PROD-9558,August Wi-Fi Smart Lock,Tools & Home Improvement,August,149.14
PROD-2543,Tostitos Scoops Tortilla Chips,Grocery & Gourmet Food,Tostitos,4.79
PROD-1721,Post-it Super Sticky Notes,Office Products,3M,10.83
PROD-7320,Lavazza Super Crema Whole Bean Coffee,Grocery & Gourmet Food,Lavazza,23.07
PROD-3234,Keurig K-Classic Coffee Maker,Home & Kitchen,Keurig,95.53
PROD-9353,Post-it Super Sticky Notes,Office Products,3M,12.3
PROD-2369,Lindt Excellence Dark Chocolate Bar,Grocery & Gourmet Food,Lindt,3.88
PROD-3865,Atomic Habits,Books & Media,James Clear,11.15
PROD-9203,iRobot Roomba j7+,Home & Kitchen,iRobot,546.96
PROD-2847,Ring Video Doorbell,Electronics,Amazon,163.58
PROD-3130,Theragun Pro G4,Sports & Fitness,Therabody,442.18
PROD-7827,Oral-B Pro 1000 Electric Toothbrush,Health & Personal Care,Oral-B,36.79
PROD-3103,Resistance Band Set,Sports & Fitness,FitBeast,20.52
PROD-5358,Milwaukee M18 Fuel Impact Driver,Tools & Home Improvement,Milwaukee,158.58
PROD-3691,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,92.71
PROD-5256,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,95.93
PROD-7632,Brita Water Filter Pitcher,Home & Kitchen,Brita,14.35
PROD-4703,The Midnight Library,Books & Media,Matt Haig,12.1
PROD-5308,Samsung 980 Pro SSD 1TB,Electronics,Samsung,103.96
PROD-4663,Blue Yeti USB Microphone,Office Products,Blue,104.53
PROD-2840,Gaiam Yoga Mat,Sports & Fitness,Gaiam,24.53
PROD-5097,Huy Fong Sriracha Hot Chili Sauce,Grocery & Gourmet Food,Huy Fong,7.24
PROD-6806,Ticket to Ride Board Game,Toys & Games,Days of Wonder,37.6
PROD-6121,Squishmallows 12-inch Plush,Toys & Games,Kellytoy,16.33
PROD-2731,Milwaukee M18 Fuel Impact Driver,Tools & Home Improvement,Milwaukee,156.99
PROD-6436,Where the Crawdads Sing,Books & Media,Delia Owens,9.26
PROD-1624,Aveeno Daily Moisturizing Lotion,Health & Personal Care,Aveeno,10.49
PROD-3521,KitchenAid Artisan Series Mixer,Home & Kitchen,KitchenAid,316.67
PROD-7584,Carhartt Men's K87 Pocket T-Shirt,Clothing & Fashion,Carhartt,7.98
PROD-5960,Epson EcoTank ET-2800,Office Products,Epson,192.33
PROD-5795,Exploding Kittens Card Game,Toys & Games,Exploding Kittens,15.08
PROD-4019,Gorilla Glue 2-Pack,Tools & Home Improvement,Gorilla,5.97
PROD-9573,Philips Hue White & Color Ambiance,Tools & Home Improvement,Philips,64.26
PROD-6463,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,100.93
PROD-8279,Becoming,Books & Media,Michelle Obama,14.71
PROD-7407,Dell XPS 13 Laptop,Electronics,Dell,987.6
PROD-6941,Epson EcoTank ET-2800,Office Products,Epson,190.25
PROD-3578,Blue Yeti USB Microphone,Office Products,Blue,103.37
PROD-2905,Lutron Caseta Smart Dimmer Switch,Tools & Home Improvement,Lutron,46.08
PROD-5816,Lodge Cast Iron Skillet,Home & Kitchen,Lodge,21.43
PROD-1491,Iron Gym Total Upper Body Workout Bar,Sports & Fitness,Iron Gym,25.38
PROD-9980,Under Armour Tech 2.0 Short Sleeve,Clothing & Fashion,Under Armour,11.04
PROD-5296,Gorilla Glue 2-Pack,Tools & Home Improvement,Gorilla,5.95
PROD-1929,Resistance Band Set,Sports & Fitness,FitBeast,18.9
PROD-3143,Iron Gym Total Upper Body Workout Bar,Sports & Fitness,Iron Gym,21.44
PROD-8999,Ninja Professional Blender,Home & Kitchen,Ninja,69.06
PROD-2251,DEWALT 20V Max Cordless Drill,Tools & Home Improvement,DEWALT,116.35
PROD-1255,Kind Bars Dark Chocolate Nuts & Sea Salt,Grocery & Gourmet Food,kind,16.54
PROD-2817,Shark NV352 Navigator Lift-Away,Home & Kitchen,Shark,132.25
PROD-8325,Tostitos Scoops Tortilla Chips,Grocery & Gourmet Food,Tostitos,4.92
PROD-9962,Neutrogena Hydro Boost Water Gel,Health & Personal Care,Neutrogena,13.31
PROD-6107,iPad Air,Electronics,Apple,497.37
PROD-8991,Mattel Games UNO,Toys & Games,Mattel,4.54
PROD-3858,Herman Miller Aeron Chair,Office Products,Herman Miller,1021.44
PROD-2862,Shark NV352 Navigator Lift-Away,Home & Kitchen,Shark,151.69
PROD-4793,The Midnight Library,Books & Media,Matt Haig,12.58
PROD-2548,Keurig K-Classic Coffee Maker,Home & Kitchen,Keurig,95.86
PROD-7336,Philips Sonicare ProtectiveClean 5100,Health & Personal Care,Philips,74.0
PROD-5412,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,164.37
PROD-1924,Philips Sonicare ProtectiveClean 5100,Health & Personal Care,Philips,82.52
PROD-1294,Black+Decker 20V Max Pivot Vac,Tools & Home Improvement,Black+Decker,61.86
PROD-3989,Instant Pot Duo 7-in-1,Home & Kitchen,Instant Pot,73.14
PROD-2313,Dell XPS 13 Laptop,Electronics,Dell,1089.45
PROD-2666,Shark NV352 Navigator Lift-Away,Home & Kitchen,Shark,135.6
PROD-9706,Garmin Forerunner 245,Sports & Fitness,Garmin,219.84
PROD-6831,The Seven Husbands of Evelyn Hugo,Books & Media,Taylor Jenkins Reid,10.51
PROD-8780,Anker 737 Power Bank,Electronics,Anker,122.08
PROD-5049,Gaiam Yoga Mat,Sports & Fitness,Gaiam,22.15
PROD-1163,Hasbro Connect 4,Toys & Games,Hasbro,8.32
PROD-5304,Huy Fong Sriracha Hot Chili Sauce,Grocery & Gourmet Food,Huy Fong,7.71
PROD-9990,Cards Against Humanity,Toys & Games,Cards Against Humanity,20.48
PROD-6513,TRX All-in-One Suspension Trainer,Sports & Fitness,TRX,164.13
PROD-5349,Quest Nutrition High Protein Bars,Health & Personal Care,Quest,17.07
PROD-3035,Blue Diamond Almonds,Grocery & Gourmet Food,Blue Diamond,12.64
PROD-1501,Logitech C920x HD Pro Webcam,Office Products,Logitech,60.33
PROD-2352,Quest Nutrition High Protein Bars,Health & Personal Care,Quest,19.68
PROD-2938,GoPro HERO11 Black,Electronics,GoPro,405.15
PROD-8441,Logitech C920x HD Pro Webcam,Office Products,Logitech,54.71
PROD-2429,GoPro HERO11 Black,Electronics,GoPro,392.0
PROD-6133,Epson EcoTank ET-2800,Office Products,Epson,166.81
PROD-4434,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,99.96
PROD-6558,Resistance Band Set,Sports & Fitness,FitBeast,20.89
PROD-2158,CeraVe Hydrating Facial Cleanser,Health & Personal Care,CeraVe,12.45
PROD-6009,Aveeno Daily Moisturizing Lotion,Health & Personal Care,Aveeno,9.44
PROD-6365,Instant Pot Duo 7-in-1,Home & Kitchen,Instant Pot,65.31
PROD-4717,Adidas Essentials Track Jacket,Clothing & Fashion,Adidas,21.46
PROD-9409,Rocketbook Smart Reusable Notebook,Office Products,Rocketbook,23.24
PROD-2519,Braun Series 7 Electric Razor,Health & Personal Care,Braun,108.86
PROD-4368,Neutrogena Hydro Boost Water Gel,Health & Personal Care,Neutrogena,15.34
PROD-2568,Crocs Classic Clogs,Clothing & Fashion,Crocs,24.38
PROD-6145,Resistance Band Set,Sports & Fitness,FitBeast,19.74
PROD-8833,N3rf Elit3 2.0 Comm4nd3r RD-6,Toys & Games,Nerf,9.05
PROD-3470,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,35.67
PROD-4837,Pyrex Glass Measuring Cup Set,Home & Kitchen,Pyrex,18.98
PROD-2597,Peloton Bike+,Sports & Fitness,Peloton,1945.68
PROD-2474,Huy Fong Sriracha Hot Chili Sauce,Grocery & Gourmet Food,Huy Fong,7.25
PROD-7337,Crocs Classic Clogs,Clothing & Fashion,Crocs,28.78
PROD-1424,Keurig K-Classic Coffee Maker,Home & Kitchen,Keurig,103.96
PROD-1012,Keurig K-Classic Coffee Maker,Home & Kitchen,Keurig,94.6
PROD-1140,Dune,Books & Media,Frank Herbert,8.18
PROD-9215,Kindle Paperwhite,Electronics,Amazon,117.79
PROD-9702,DEWALT 20V Max Cordless Drill,Tools & Home Improvement,DEWALT,131.78
PROD-2167,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,32.76
PROD-5196,Theragun Pro G4,Sports & Fitness,Therabody,439.71
PROD-4815,The Psychology of Money,Books & Media,Morgan Housel,11.63
PROD-8274,Manduka PRO Yoga Mat,Sports & Fitness,Manduka,89.65
PROD-6701,Dune,Books & Media,Frank Herbert,7.56
PROD-3115,Ray-Ban Classic Wayfarer Sunglasses,Clothing & Fashion,Ray-Ban,70.64
PROD-3455,Where the Crawdads Sing,Books & Media,Delia Owens,8.36
PROD-1075,Lavazza Super Crema Whole Bean Coffee,Grocery & Gourmet Food,Lavazza,23.8
PROD-8866,Garmin Forerunner 245,Sports & Fitness,Garmin,226.25
PROD-6787,Under Armour Tech 2.0 Short Sleeve,Clothing & Fashion,Under Armour,11.52
PROD-7731,Tostitos Scoops Tortilla Chips,Grocery & Gourmet Food,Tostitos,4.76
PROD-2209,Quaker Oats Old Fashioned 2-Pack,Grocery & Gourmet Food,Quaker,10.96
PROD-5629,Rocketbook Smart Reusable Notebook,Office Products,Rocketbook,23.05
PROD-1792,Peloton Bike+,Sports & Fitness,Peloton,1881.29
PROD-2529,Becoming,Books & Media,Michelle Obama,15.62
PROD-8616,Logitech MX Master 3S Mouse,Electronics,Logitech,86.91
PROD-5268,Carhartt Men's K87 Pocket T-Shirt,Clothing & Fashion,Carhartt,11.82
PROD-1656,Resistance Band Set,Sports & Fitness,FitBeast,19.37
PROD-7514,Neutrogena Hydro Boost Water Gel,Health & Personal Care,Neutrogena,15.95
PROD-1910,Laptop Stand Adjustable,Office Products,Nulaxy,24.61
PROD-8644,Post-it Super Sticky Notes,Office Products,3M,11.34
PROD-3190,Ray-Ban Classic Wayfarer Sunglasses,Clothing & Fashion,Ray-Ban,110.37
PROD-1800,Nest Learning Thermostat,Tools & Home Improvement,Google,174.87
PROD-9390,Lutron Caseta Smart Dimmer Switch,Tools & Home Improvement,Lutron,39.79
PROD-5383,Bose QuietComfort 45,Electronics,Bose,293.94
PROD-6681,KitchenAid Artisan Series Mixer,Home & Kitchen,KitchenAid,371.22
PROD-2882,Philips Hu3 Whit3 & Color Ambi4nc3,Tools & Home Improvement,Philips,70.08
PROD-3438,Under Armour Tech 2.0 Short Sleeve,Clothing & Fashion,Under Armour,15.43
PROD-8879,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,36.35
PROD-4231,Logitech MX Master 3S Mouse,Electronics,Logitech,85.74
PROD-9509,Epson EcoTank ET-2800,Office Products,Epson,180.29
PROD-2946,Herman Miller Aeron Chair,Office Products,Herman Miller,1028.9
PROD-7573,Hydro Flask 32 oz Wide Mouth,Sports & Fitness,Hydro Flask,34.69
PROD-8566,Becoming,Books & Media,Michelle Obama,15.25
PROD-8786,Quest Nutrition High Protein Bars,Health & Personal Care,Quest,17.2
PROD-8689,iPhone 15 Pro,Electronics,Apple,877.01
PROD-4976,Pyrex Glass Measuring Cup Set,Home & Kitchen,Pyrex,20.78
PROD-9496,LEGO Star Wars Millennium Falcon,Toys & Games,LEGO,137.49
PROD-6152,Post-it Super Sticky Notes,Office Products,3M,13.01
PROD-1752,Quest Nutrition High Protein Bars,Health & Personal Care,Quest,19.02
PROD-6631,Bowflex SelectTech 552 Dumbbells,Sports & Fitness,Bowflex,335.96
PROD-1353,Ninj4 Prof3ssion4l Bl3nd3r,Home & Kitchen,Ninja,78.73
PROD-9685,Becoming,Books & Media,Michelle Obama,13.68
PROD-6721,Peloton Bike+,Sports & Fitness,Peloton,2019.44
PROD-4513,Vital Proteins Collagen Peptides,Health & Personal Care,Vital Proteins,21.51
PROD-3555,Hasbro Connect 4,Toys & Games,Hasbro,8.52
PROD-4561,Cards Against Humanity,Toys & Games,Cards Against Humanity,23.2
PROD-4971,Quest Nutrition High Protein Bars,Health & Personal Care,Quest,19.68
PROD-4369,Quaker Oats Old Fashioned 2-Pack,Grocery & Gourmet Food,Quaker,11.24
PROD-1049,Bowflex SelectTech 552 Dumbbells,Sports & Fitness,Bowflex,363.03
PROD-9479,Philips Hue White & Color Ambiance,Tools & Home Improvement,Philips,61.53
PROD-1702,Quaker Oats Old Fashioned 2-Pack,Grocery & Gourmet Food,Quaker,10.97
PROD-6194,DEWALT 20V Max Cordless Drill,Tools & Home Improvement,DEWALT,125.45
PROD-4376,Rocketbook Smart Reusable Notebook,Office Products,Rocketbook,26.94
PROD-3134,Samsung 980 Pro SSD 1TB,Electronics,Samsung,103.19
PROD-5748,Resistance Band Set,Sports & Fitness,FitBeast,17.9
PROD-1944,Post-it Super Sticky Notes,Office Products,3M,11.78
PROD-4875,Under Armour Tech 2.0 Short Sleeve,Clothing & Fashion,Under Armour,14.57
PROD-7264,Barbie Dreamhouse,Toys & Games,Mattel,158.02
PROD-9507,Samsung Galaxy S23,Electronics,Samsung,646.96
PROD-7531,Quest Nutrition High Protein Bars,Health & Personal Care,Quest,21.5
PROD-4255,Hanes Men's ComfortSoft T-Shirt 6-Pack,Clothing & Fashion,Hanes,12.24
PROD-1747,Blue Yeti USB Microphone,Office Products,Blue,105.19
PROD-4961,The Seven Husbands of Evelyn Hugo,Books & Media,Taylor Jenkins Reid,10.56
PROD-3979,Quaker Oats Old Fashioned 2-Pack,Grocery & Gourmet Food,Quaker,11.38
PROD-8592,Kind Bars Dark Chocolate Nuts & Sea Salt,Grocery & Gourmet Food,KIND,17.53
